zip,lat,lng,population,density
32131,29.67803,-81.56785,4596,49.6
32132,28.97731,-80.92345,8132,446.9
32133,29.01061,-81.92036,453,166.0
32134,29.37177,-81.82562,7400,10.7
32136,29.45252,-81.14025,8303,180.8
32137,29.58057,-81.22455,47003,290.8
32139,29.37693,-81.61431,897,27.4
32140,29.76274,-81.86306,1558,18.0
32141,28.92322,-80.90196,18442,302.1
32145,29.67899,-81.41973,5750,24.8
32147,29.63157,-81.79577,1682,21.8
32148,29.60088,-81.88191,11580,57.2
32157,29.46296,-81.58165,715,109.9
32159,28.92456,-81.90528,30846,394.9
32162,28.91629,-81.99374,54019,916.0
32163,28.81878,-81.98663,30886,631.0
32164,29.48316,-81.2174,53963,640.9
32168,28.98214,-81.03721,30688,77.0
32169,28.97934,-80.87386,10527,250.9
32174,29.28928,-81.16446,53087,163.5
32176,29.33216,-81.06327,14344,973.1
32177,29.69011,-81.70565,26046,44.3
32179,29.09631,-81.89686,9051,46.6
32180,29.23437,-81.44521,4652,19.9
32181,29.50658,-81.60126,2512,38.0
32182,29.50926,-81.94113,37,58.7
32187,29.57827,-81.55392,1117,18.7
32189,29.54991,-81.64819,5527,72.9
32190,29.33289,-81.49056,1657,17.2
32192,29.35005,-82.11109,0,0.0
32193,29.47605,-81.6647,1200,129.9
32195,28.9854,-81.89814,3282,51.9
32202,30.32505,-81.64786,6550,1275.9
32203,30.33702,-81.67129,0,0.0
32204,30.31636,-81.68095,8421,1210.4
32205,30.30275,-81.72257,30162,1505.1
32206,30.35069,-81.63865,16809,1041.2
32207,30.29,-81.64018,35320,1192.0
32208,30.39351,-81.68245,31093,1041.4
32209,30.36141,-81.69573,35490,1472.2
32210,30.26491,-81.74746,65626,1157.6
32211,30.33276,-81.58428,36253,1708.4
32212,30.21916,-81.67869,1709,129.0
32214,30.20749,-81.68334,0,0.0
32216,30.27891,-81.58305,41323,1258.8
32217,30.2394,-81.62722,21084,1514.4
32218,30.48673,-81.66959,71066,283.9
32219,30.41815,-81.81367,15617,84.4
32220,30.33693,-81.85335,12556,125.7
32221,30.26043,-81.86764,31234,254.1
32222,30.21651,-81.8293,17806,603.3
32223,30.1549,-81.64821,26079,875.4
32224,30.26815,-81.4642,42252,782.1
32225,30.35768,-81.50592,54591,801.2
32226,30.46444,-81.50999,20396,91.9
32227,30.38792,-81.40571,3365,1175.3
32228,30.39158,-81.40022,203,605.6
32233,30.35943,-81.42098,24111,912.3
32234,30.20784,-82.01096,9023,22.9
32244,30.2171,-81.75384,63352,1037.6
32246,30.29422,-81.51782,60443,1221.8
32250,30.27846,-81.41035,28738,1239.0
32254,30.34164,-81.73549,14653,456.2
32256,30.1929,-81.50309,55510,349.3
32257,30.19515,-81.6123,41791,1317.0
32258,30.13874,-81.54941,40545,878.6
32259,30.07109,-81.6029,69866,477.0
32266,30.31648,-81.41177,7199,1189.3
32277,30.3728,-81.59465,35310,1904.5
32301,30.42701,-84.25799,32596,1233.4
32303,30.51237,-84.34386,49915,553.4
32304,30.45346,-84.35314,50080,1274.2
32305,30.3337,-84.26977,19682,79.2
32306,30.44227,-84.29455,1648,5253.1
32307,30.42173,-84.28686,1379,1263.3
32308,30.4781,-84.21968,23237,567.6
32309,30.57174,-84.10128,33962,107.5
32310,30.39924,-84.50694,14769,62.1
32311,30.39647,-84.16843,21060,143.9
32312,30.60421,-84.23996,31966,132.1
32313,30.44168,-84.30287,0,0.0
32317,30.46746,-84.11442,15041,163.4
32320,29.74232,-85.06938,3503,42.3
32321,30.26196,-84.9891,5792,6.0
32322,29.89948,-84.62327,4348,22.3
32323,29.89185,-84.6122,28,1.5
32324,30.65635,-84.79126,4719,27.0
32327,30.18705,-84.30472,30694,50.3
32328,29.8463,-84.90991,3974,17.9
32330,30.57859,-84.74799,706,75.7
32331,30.45851,-83.6294,4642,5.3
32332,30.61168,-84.6657,1213,134.0
32333,30.60677,-84.41249,11379,41.6
32334,30.2612,-84.75835,1749,3.0
32336,30.26371,-83.86319,1218,2.1
32337,30.48307,-84.02104,83,211.6
32340,30.45651,-83.42667,10424,19.3
32343,30.48515,-84.47652,3583,51.6
32344,30.44645,-83.91902,12879,11.2
32346,29.97919,-84.38387,2393,32.5
32347,30.14416,-83.64268,7174,20.1
32348,29.94808,-83.56762,12498,15.0
32350,30.58662,-83.32242,1452,11.0
32351,30.52358,-84.68362,16808,30.5
32352,30.6499,-84.58535,5234,21.0
32355,30.1695,-84.21002,273,37.9
32356,29.85387,-83.40018,65,0.6
32358,30.09535,-84.54468,1813,3.9
32359,29.66181,-83.37047,1406,3.0
32360,30.36506,-84.81238,109,131.1
32361,30.35765,-83.98865,279,46.7
32399,30.40162,-84.24426,0,0.0
32401,30.14477,-85.67448,18394,568.4
32403,30.05337,-85.55679,379,3.3
32404,30.19075,-85.51122,42117,120.4
32405,30.20002,-85.66869,29336,603.2
32407,30.20276,-85.7912,15459,400.1
32408,30.1593,-85.75324,18326,825.4
32409,30.33447,-85.70516,10941,33.4
32410,29.94805,-85.41812,499,123.5
32413,30.30975,-85.88745,15214,54.3
32420,30.63637,-85.38123,2232,16.2
32421,30.52973,-85.19308,4277,13.2
32423,30.94496,-85.06073,886,5.1
32424,30.38901,-85.08232,7430,18.1
32425,30.85538,-85.72225,13944,20.3
32426,30.94861,-85.36714,710,5.8
32427,30.71587,-85.79311,1037,8.9
32428,30.61797,-85.57154,18015,24.3
32430,30.41872,-85.22562,782,3.7
32431,30.78609,-85.40982,4887,17.8
32432,30.71415,-85.07727,0,0.0
32433,30.84848,-86.19822,18970,29.1
32435,30.65367,-86.11597,6359,18.0
32437,30.43315,-85.90694,530,5.9
32438,30.51251,-85.41744,4839,32.9
32439,30.49082,-86.12933,15264,61.1
32440,30.92025,-85.52588,8048,28.9
32442,30.68531,-85.00829,3709,15.2
32443,30.86586,-85.11695,2739,18.7
32444,30.23854,-85.65185,20102,790.9
32445,30.96924,-85.19504,2550,38.6
32446,30.84493,-85.23017,10880,25.4
32448,30.66663,-85.21616,8041,17.2
32449,30.27611,-85.20607,762,6.5
32455,30.63831,-85.96395,3903,6.7
32456,29.84586,-85.3188,7304,26.6
32459,30.36527,-86.18429,22104,156.6
32460,30.77565,-84.94949,5303,28.1
32461,30.30905,-86.03508,3517,91.3
32462,30.55753,-85.83241,3452,8.7
32463,30.6279,-85.58728,196,168.3
32464,30.89687,-85.95592,3914,8.6
32465,30.00239,-85.18615,7940,9.7
32466,30.38618,-85.464,5837,13.0
32501,30.42826,-87.22277,10721,1122.6
32502,30.40928,-87.22636,3991,574.7
32503,30.46022,-87.21372,32975,1009.6
32504,30.48495,-87.19093,22125,814.4
32505,30.45575,-87.26082,27543,820.9
32506,30.39152,-87.37167,35202,444.2
32507,30.34035,-87.37706,32752,453.7
32508,30.35614,-87.29866,4993,267.2
32509,30.47096,-87.34115,372,111.8
32511,30.4064,-87.29129,1170,1581.9
32512,30.399,-87.29925,0,0.0
32514,30.53209,-87.22235,43072,839.1
32526,30.49824,-87.36543,43627,288.4
32530,30.5926,-87.02344,31,15.0
32531,30.88513,-86.696,7445,12.6
32533,30.61329,-87.32561,31633,158.3
32534,30.53276,-87.28374,15879,620.1
32535,30.96515,-87.34673,5880,32.2
32536,30.75399,-86.59491,24859,225.9
32539,30.78128,-86.46646,33150,100.0
32541,30.39666,-86.47486,18632,572.6
32542,30.58743,-86.59296,3917,18.0
32544,30.42801,-86.70441,2344,110.0
32547,30.46649,-86.65513,35522,473.1
32548,30.4094,-86.6494,23209,741.7
32550,30.38541,-86.34438,8192,452.6
32561,30.35165,-87.10906,9254,296.8
32563,30.38782,-87.0331,29672,688.7
32564,30.72755,-86.7875,1958,7.3
32565,30.89241,-87.14071,5653,9.5
32566,30.4253,-86.8843,43166,425.5
32567,30.92207,-86.43396,4820,12.8
32568,30.87085,-87.46792,3724,7.0
32569,30.40666,-86.72962,12643,1175.2
32570,30.80022,-86.98158,35751,45.8
32571,30.67162,-87.20004,41188,141.2
32577,30.73453,-87.37471,4881,27.3
32578,30.50871,-86.4535,33948,565.6
32579,30.44553,-86.57401,10775,1192.9
32580,30.50337,-86.50942,4117,205.0
32583,30.60084,-86.97513,31415,97.0
32601,29.64886,-82.32506,23296,1956.4
32603,29.65305,-82.35054,6713,2989.3
32605,29.67659,-82.37351,25698,1010.8
32606,29.68169,-82.44391,23313,584.7
32607,29.64524,-82.41923,31938,980.2
32608,29.59271,-82.3935,53966,468.7
32609,29.76296,-82.27978,19694,64.7
32610,29.64077,-82.34326,15,80.7
32612,29.64469,-82.35307,8901,3654.2
32615,29.81706,-82.49065,16244,45.5
32616,29.78205,-82.49933,118,198.8
32617,29.30659,-82.07553,4859,62.8
32618,29.53789,-82.52295,7340,30.8
32619,29.75661,-82.86668,5227,18.3
32621,29.426,-82.62936,5540,29.1
32622,29.89914,-82.31216,1418,7.9
32625,29.23005,-82.98331,1255,5.2
32626,29.42146,-82.89464,8994,14.3
32628,29.65471,-83.16247,5423,23.8
32631,29.71719,-82.10225,282,23.6
32634,29.3646,-82.25419,18,54.9
32639,29.23092,-82.72007,229,1.9
32640,29.56889,-82.08021,10780,22.2
32641,29.62956,-82.22557,15082,84.8
32643,29.81845,-82.64155,11495,39.6
32648,29.50515,-83.24498,250,1.2
32653,29.74506,-82.40546,15457,155.2
32656,29.82533,-81.95287,15630,86.0
32658,29.84817,-82.41214,165,37.4
32664,29.44986,-82.22187,408,189.3
32666,29.72301,-81.99145,5542,37.6
32667,29.49484,-82.31084,3761,16.1
32668,29.26327,-82.50321,5326,15.2
32669,29.63666,-82.60015,17436,68.3
32680,29.58144,-83.08041,10445,11.8
32681,29.42694,-82.21527,301,796.3
32683,29.29519,-82.76743,382,9.3
32686,29.36214,-82.26236,5531,29.5
32692,29.32519,-83.15995,67,14.1
32693,29.62814,-82.79446,11692,22.5
32694,29.79086,-82.15367,1870,24.7
32696,29.39544,-82.46728,14532,39.4
32697,29.92831,-82.42538,156,218.0
32701,28.66509,-81.36916,24866,1704.3
32702,29.04642,-81.6259,2732,17.8
32703,28.65579,-81.52139,57603,692.6
32707,28.66255,-81.31403,40018,1606.6
32708,28.68751,-81.27086,48034,1002.4
32709,28.49266,-80.98801,1665,4.3
32712,28.72917,-81.54103,49522,267.3
32713,28.8816,-81.3238,22639,458.3
32714,28.66237,-81.4115,37481,1705.4
32720,29.01775,-81.37802,34633,201.7
32723,29.03454,-81.30452,0,0.0
32724,29.0506,-81.23284,43615,201.0
32725,28.88368,-81.25061,51668,865.4
32726,28.8541,-81.68,23885,802.8
32730,28.65242,-81.34301,6158,1928.1
32732,28.74565,-81.10563,5164,35.7
32735,28.89099,-81.73718,5346,517.3
32736,28.89831,-81.49317,11582,41.0
32738,28.90755,-81.18862,48458,726.0
32744,28.98497,-81.21899,3716,105.6
32746,28.76297,-81.35499,45970,842.7
32750,28.7074,-81.34955,25853,874.6
32751,28.631,-81.36457,22853,1257.1
32754,28.68565,-80.9208,11250,31.7
32757,28.77954,-81.637,32712,358.1
32759,28.84004,-80.9034,2941,23.3
32763,28.94291,-81.30593,25667,473.8
32764,28.83883,-81.07239,2744,11.2
32765,28.66732,-81.20033,63646,629.7
32766,28.64761,-81.08124,15966,140.6
32767,29.01957,-81.52065,2839,19.9
32768,28.69577,-81.55795,0,0.0
32771,28.81496,-81.31751,59708,614.8
32773,28.75264,-81.24659,33184,464.2
32775,28.76704,-80.8767,0,0.0
32776,28.81033,-81.4872,12668,98.7
32778,28.77554,-81.72884,25099,381.6
32779,28.71632,-81.41343,29106,595.6
32780,28.54672,-80.7841,39429,223.5
32784,28.97626,-81.7232,9859,41.0
32789,28.59977,-81.35235,26884,1330.5
32792,28.61066,-81.29923,52794,1682.4
32796,28.62591,-80.84051,20749,555.8
32798,28.72647,-81.58648,2159,278.5
32801,28.542,-81.37343,16251,2839.3
32803,28.55592,-81.34895,22703,1287.8
32804,28.57688,-81.39748,21076,1137.5
32805,28.52981,-81.40614,18085,1025.9
32806,28.5123,-81.36031,26423,1495.1
32807,28.55245,-81.30165,34933,1605.5
32808,28.57932,-81.44342,61123,1987.1
32809,28.46301,-81.38428,29379,1092.2
32810,28.62113,-81.42863,37127,1563.6
32811,28.51624,-81.44516,40560,1885.4
32812,28.4848,-81.32767,34454,1567.1
32814,28.57002,-81.32663,9348,3014.7
32816,28.60075,-81.19511,13134,2572.5
32817,28.59002,-81.2445,37894,1247.2
32818,28.58518,-81.48716,61574,2136.2
32819,28.45565,-81.472,28399,530.6
32820,28.58493,-81.12127,11130,284.6
32821,28.38095,-81.47719,21765,515.2
32822,28.49001,-81.29056,67636,1920.6
32824,28.38991,-81.34471,55282,637.2
32825,28.53681,-81.24243,62035,1303.1
32826,28.58543,-81.18263,28436,1495.7
32827,28.41399,-81.29032,19601,333.8
32828,28.53052,-81.17022,69937,1296.3
32829,28.47639,-81.22478,20123,401.1
32830,28.38643,-81.56732,28,0.5
32831,28.47439,-81.14729,2462,88.2
32832,28.39843,-81.18407,34865,248.6
32833,28.4948,-81.081,10915,123.6
32835,28.52182,-81.48473,49932,2052.3
32836,28.41734,-81.51536,24648,797.5
32837,28.38074,-81.41998,49889,1056.8
32839,28.48833,-81.40689,51807,2692.6
32899,28.58331,-80.63544,0,0.0
32901,28.07887,-80.62268,28565,914.2
32903,28.10818,-80.58709,13925,1484.1
32904,28.01,-80.79104,36885,65.6
32905,28.03136,-80.59997,24473,973.9
32907,28.01565,-80.68187,48352,1054.3
32908,27.95622,-80.69827,14970,301.0
32909,27.90435,-80.65515,39611,265.2
32920,28.44603,-80.58503,9964,155.2
32922,28.37252,-80.74279,15510,1100.2
32925,28.24272,-80.62287,1606,200.3
32926,28.39051,-80.81773,21576,169.1
32927,28.46372,-80.80709,28493,428.9
32931,28.32193,-80.62731,13893,1032.5
32934,28.13532,-80.71153,18904,318.4
32935,28.1444,-80.64832,41533,1220.2
32937,28.17464,-80.61146,27524,1563.7
32940,28.21813,-80.7543,49288,332.1
32948,27.75901,-80.61826,6802,23.0
32949,27.92005,-80.55203,2821,64.8
32950,27.9757,-80.57839,4573,95.0
32951,27.9595,-80.51498,11168,530.0
32952,28.31749,-80.66832,21354,670.1
32953,28.45613,-80.69916,24834,241.2
32955,28.29414,-80.77528,40413,306.8
32958,27.79364,-80.49135,29641,410.9
32959,28.44513,-80.7637,11,206.6
32960,27.64069,-80.40366,24697,862.7
32962,27.5865,-80.38414,25629,791.9
32963,27.71951,-80.39646,14980,332.1
32966,27.68716,-80.70693,20025,29.8
32967,27.71359,-80.46015,26219,253.4
32968,27.58808,-80.50993,15576,138.4
32970,27.75402,-80.45136,287,112.2
32976,27.86198,-80.53721,9237,146.8
33001,24.82041,-80.80992,254,50.2
33004,26.05939,-80.13637,16691,953.9
33009,25.98531,-80.1466,44021,3474.6
33010,25.83309,-80.27902,42132,3764.4
33012,25.86583,-80.30247,69408,4563.3
33013,25.86209,-80.27032,29100,2966.7
33014,25.90332,-80.30173,40742,2427.4
33015,25.94116,-80.31761,68430,4488.8
33016,25.89361,-80.33186,45285,4178.5
33018,25.92,-80.39274,56395,775.2
33019,26.02346,-80.1236,13168,1357.6
33020,26.01911,-80.15251,44112,2830.3
33021,26.02277,-80.18742,49064,2144.2
33022,26.01385,-80.14407,0,0.0
33023,25.98812,-80.21263,70914,3127.3
33024,26.02501,-80.24475,75579,2514.9
33025,25.98737,-80.28134,74512,2726.7
33026,26.02575,-80.29625,30400,2548.8
33027,25.98245,-80.34359,63486,1834.7
33028,26.01852,-80.34488,27984,1880.2
33029,25.99184,-80.40794,44109,1016.0
33030,25.4848,-80.50857,35957,786.8
33031,25.52709,-80.50312,7795,135.5
33032,25.52963,-80.39234,62021,1312.8
33033,25.47858,-80.4057,69075,1194.4
33034,25.4195,-80.86342,22129,7.3
33035,25.4216,-80.4036,18756,245.7
33036,24.9227,-80.6385,3632,239.9
33037,25.19779,-80.38634,13674,160.4
33039,25.49796,-80.39818,0,0.0
33040,24.5855,-81.74904,36091,786.2
33042,24.67481,-81.50717,6781,94.9
33043,24.70563,-81.3587,4632,107.5
33050,24.72843,-81.03405,10586,450.2
33051,24.72328,-81.02155,525,462.1
33054,25.90775,-80.25753,31165,1432.7
33055,25.94812,-80.27809,37226,2393.6
33056,25.94922,-80.24562,37318,2351.2
33060,26.23513,-80.12084,35888,1992.8
33062,26.24101,-80.09399,25495,2526.0
33063,26.25138,-80.21014,55539,2613.7
33064,26.27806,-80.11524,62000,2345.2
33065,26.27318,-80.26029,59653,2684.7
33066,26.25347,-80.17753,16673,2121.3
33067,26.307,-80.2257,25638,1001.4
33068,26.21644,-80.21535,53552,3212.3
33069,26.23565,-80.15808,28957,1192.2
33070,25.00873,-80.52501,5614,512.3
33071,26.24395,-80.26627,40207,2071.7
33073,26.29818,-80.1827,32980,1564.0
33076,26.31788,-80.27431,44263,1578.4
33101,25.77976,-80.19877,0,0.0
33109,25.7616,-80.14197,893,1092.5
33122,25.80523,-80.31706,1988,320.4
33125,25.7839,-80.23738,55449,5464.1
33126,25.78061,-80.30054,47038,3371.2
33127,25.81307,-80.20553,27585,3233.1
33128,25.77661,-80.20407,9018,8104.8
33129,25.7527,-80.20046,14717,4110.5
33130,25.76805,-80.20291,32363,11424.4
33131,25.76417,-80.18459,23289,17942.7
33132,25.77719,-80.17395,18244,4661.2
33133,25.72983,-80.24327,34651,3214.4
33134,25.75338,-80.2712,36937,2728.0
33135,25.76657,-80.23495,35053,6363.8
33136,25.78703,-80.20444,16611,4574.3
33137,25.81538,-80.17798,27300,5213.7
33138,25.85388,-80.17846,28871,2646.1
33139,25.78523,-80.15085,34406,4774.3
33140,25.81606,-80.13895,19455,2433.3
33141,25.85116,-80.14147,36016,6019.6
33142,25.80665,-80.25517,56437,1998.1
33143,25.70255,-80.29792,32167,1600.5
33144,25.76335,-80.31228,26288,3284.9
33145,25.75322,-80.23461,29454,4472.0
33146,25.72059,-80.27274,18861,2321.9
33147,25.85104,-80.23861,47203,2526.1
33149,25.72479,-80.16118,14628,1199.5
33150,25.85196,-80.20702,31936,3550.8
33154,25.88609,-80.13332,14435,2875.0
33155,25.73672,-80.31117,43133,2259.1
33156,25.66779,-80.29728,32708,910.4
33157,25.60671,-80.34314,69605,1798.5
33158,25.63744,-80.30945,6029,835.8
33160,25.93234,-80.13583,43225,3763.8
33161,25.89357,-80.18285,54128,3811.8
33162,25.92845,-80.17844,46578,3388.6
33165,25.73437,-80.35862,50471,2596.3
33166,25.8253,-80.31049,26925,1310.9
33167,25.8848,-80.23631,23209,2122.9
33168,25.89318,-80.2093,22556,2421.5
33169,25.94298,-80.2147,42308,2389.1
33170,25.55827,-80.45313,14763,460.6
33172,25.78655,-80.3623,39465,2381.2
33173,25.70163,-80.35765,32042,2259.6
33174,25.76199,-80.36029,35056,4420.0
33175,25.73435,-80.40621,49611,2424.5
33176,25.65876,-80.35919,52190,1671.5
33177,25.59703,-80.40458,58097,1786.8
33178,25.83578,-80.4213,65515,414.1
33179,25.95821,-80.17981,48275,3703.2
33180,25.96145,-80.1415,32745,3876.0
33181,25.89717,-80.1531,20969,2659.3
33182,25.78252,-80.40182,12685,1407.2
33183,25.70047,-80.40578,33811,2367.5
33184,25.7597,-80.4066,19618,3061.9
33185,25.73035,-80.45448,29124,1631.2
33186,25.65565,-80.41062,67597,2097.6
33187,25.54889,-80.57638,18575,63.5
33189,25.57314,-80.33929,24627,1868.5
33190,25.55734,-80.34897,17280,3267.2
33193,25.70175,-80.46672,46519,2375.3
33194,25.7163,-80.62799,7789,26.4
33196,25.64505,-80.55524,53846,398.3
33301,26.12128,-80.12745,17831,2762.0
33304,26.13845,-80.12166,18566,2296.9
33305,26.15375,-80.123,12961,2278.4
33306,26.16548,-80.11404,2700,1221.6
33308,26.18952,-80.10859,27261,2285.7
33309,26.18793,-80.17385,38074,1513.0
33311,26.14412,-80.17319,73280,2728.2
33312,26.08835,-80.18166,53547,1865.9
33313,26.15069,-80.22634,64228,3961.1
33314,26.06822,-80.22391,30121,1328.3
33315,26.08703,-80.15297,13211,964.9
33316,26.09913,-80.12398,12039,1140.7
33317,26.11268,-80.22607,37008,1495.1
33319,26.1826,-80.22641,52474,2980.3
33321,26.2121,-80.2697,50414,2365.5
33322,26.14997,-80.27429,40522,2840.0
33323,26.14988,-80.32222,23083,1186.6
33324,26.11205,-80.27469,50072,2137.7
33325,26.11032,-80.32261,30947,1267.3
33326,26.11033,-80.37403,32560,1740.0
33327,26.24429,-80.39267,23039,60.3
33328,26.06673,-80.27301,29379,1240.5
33330,26.06034,-80.32333,14384,501.2
33331,26.0587,-80.36989,25107,823.8
33332,26.03825,-80.44352,11603,130.5
33334,26.18316,-80.13456,30889,2501.9
33351,26.17938,-80.27463,34582,2407.0
33388,26.11715,-80.25409,0,0.0
33401,26.71805,-80.0685,31964,2431.6
33403,26.8032,-80.07562,13710,1600.5
33404,26.78248,-80.06567,30533,1615.7
33405,26.66774,-80.0584,19703,1686.4
33406,26.66503,-80.09093,26662,1184.5
33407,26.75841,-80.09195,34728,1359.8
33408,26.84115,-80.05677,18766,1065.2
33409,26.7161,-80.0965,32921,2033.1
33410,26.84629,-80.08823,36409,1236.4
33411,26.71517,-80.20305,75299,834.2
33412,26.80561,-80.21557,15499,100.9
33413,26.66397,-80.1553,17914,959.6
33414,26.64829,-80.24943,59229,806.8
33415,26.66002,-80.12742,53058,2802.7
33417,26.71994,-80.12495,36464,2129.8
33418,26.86077,-80.16641,42979,361.9
33426,26.53359,-80.08295,24424,1534.7
33428,26.35054,-80.22792,46228,1548.9
33430,26.61415,-80.57952,19773,31.8
33431,26.37996,-80.1028,23150,1072.7
33432,26.34546,-80.0838,21817,1815.6
33433,26.34706,-80.15919,46808,1912.7
33434,26.38139,-80.16913,21805,1218.9
33435,26.52565,-80.06297,36984,2191.2
33436,26.52423,-80.10758,47495,1559.0
33437,26.51164,-80.14917,37862,1359.5
33438,26.95443,-80.56524,439,4.3
33440,26.54065,-81.04325,21119,11.2
33441,26.31096,-80.09885,30214,2433.5
33442,26.31012,-80.14503,31146,1754.8
33444,26.45781,-80.08002,23231,1792.8
33445,26.4548,-80.1063,31604,1509.8
33446,26.45444,-80.18353,28018,576.5
33449,26.59272,-80.2339,9131,216.4
33455,27.05748,-80.1703,20980,143.2
33458,26.93477,-80.12906,55969,1061.6
33460,26.61872,-80.05527,36934,3013.8
33461,26.61936,-80.09048,49245,2673.6
33462,26.58027,-80.07337,32495,1466.3
33463,26.59508,-80.12968,64916,2325.3
33467,26.59472,-80.17567,56447,1164.6
33469,26.98275,-80.1092,14567,520.0
33470,26.7832,-80.38063,33232,62.6
33471,26.9105,-81.19754,6679,7.8
33472,26.53974,-80.18903,18689,509.1
33473,26.50328,-80.19225,11455,621.6
33476,26.80109,-80.65305,7131,124.1
33477,26.91401,-80.0799,12375,771.0
33478,26.93788,-80.26298,15205,90.9
33480,26.69796,-80.04075,10901,1072.8
33483,26.46157,-80.0638,12595,1274.9
33484,26.45432,-80.13434,25905,1660.8
33486,26.34729,-80.11449,23252,1677.7
33487,26.40991,-80.09169,20848,1200.4
33493,26.47559,-80.72306,5070,8.0
33496,26.40887,-80.16139,24546,898.3
33498,26.39529,-80.21982,17192,663.3
33503,27.76375,-82.27425,196,124.2
33510,27.95564,-82.29986,30585,1558.3
33511,27.9099,-82.29405,60399,1453.4
33513,28.66849,-82.17143,13647,61.6
33514,28.65771,-81.99886,2310,21.1
33521,28.79788,-82.0752,697,83.1
33523,28.41787,-82.26476,19296,70.7
33525,28.33503,-82.18383,20220,81.3
33527,27.97571,-82.2138,16412,201.6
33530,27.90773,-82.17236,20,116.4
33534,27.82273,-82.37505,18018,527.9
